name,twitter,followers,followees,location,link,ratio
World Citizen ,@WorldCitizenCom,259,782,World,https://twitter.com/WorldCitizenCom,0.3312020460358056
TPR Group,@TPRGroup,259,382,Australia- all national cities,https://twitter.com/TPRGroup,0.6780104712041884
noor alifa,@ifaalifa,259,580,earth,https://twitter.com/ifaalifa,0.44655172413793104
Stop HRL,@StopHRL,259,230,"Victoria, Australia",https://twitter.com/StopHRL,1.126086956521739
UnitedRE,@UnitedREnergy,259,764,16/61 Wattle Rd Maidstone VIC ,https://twitter.com/UnitedREnergy,0.3390052356020942
Elien Geboers,@ElienGeboers,259,846,Antwerpen,https://twitter.com/ElienGeboers,0.3061465721040189
CoinFunded,@CoinFunded,259,1999,Sweden-Stockholm,https://twitter.com/CoinFunded,0.1295647823911956
EnvironmentalCareers,@EnviroCareers,259,500,Australia,https://twitter.com/EnviroCareers,0.518
1dannybd ,@1dannybd,259,806,Melbourne Australia,https://twitter.com/1dannybd,0.3213399503722084
Danielle Grant,@danielletgrant,259,604,New York,https://twitter.com/danielletgrant,0.4288079470198676
Deb Bourke,@Deb0Deb,258,538,"St Albans Park, Victoria",https://twitter.com/Deb0Deb,0.4795539033457249
Building Brands,@BuildingBrands1,258,184,Melbourne,https://twitter.com/BuildingBrands1,1.4021739130434783
Grant Hill,@GrantEHill,258,1054,Melbourne,https://twitter.com/GrantEHill,0.24478178368121442
Agata Wierzbowski,@AgataCALC,258,481,"Melbourne, Australia",https://twitter.com/AgataCALC,0.5363825363825364
SDA,@delia49,258,674,,https://twitter.com/delia49,0.3827893175074184
GreenleafClimate,@GreenleafClimat,258,932,Beckenham,https://twitter.com/GreenleafClimat,0.27682403433476394
Lady Rice,@ladyricemelb,258,512,West of Melbourne,https://twitter.com/ladyricemelb,0.50390625
Earth Garden,@EarthGardenMag,258,103,,https://twitter.com/EarthGardenMag,2.504854368932039
rebecca dracup,@rebeccadrakes,258,508,Australia,https://twitter.com/rebeccadrakes,0.5078740157480315
Peter Branjerdporn,@peterbranj,258,469,"Brisbane, Australia",https://twitter.com/peterbranj,0.5501066098081023
Vitamin L,@vitaminLnow,258,486,"Clovelly, Sydney, Australia",https://twitter.com/vitaminLnow,0.5308641975308642
Rachael Coley,@RacquelOconnor,258,1133,Melbourne,https://twitter.com/RacquelOconnor,0.22771403353927624
Andrew Leeson,@amleeson,258,1447,Sydney,https://twitter.com/amleeson,0.17829993089149965
Honeycomb Valley,@HoneycombValley,258,174,Australia,https://twitter.com/HoneycombValley,1.4827586206896552
Tracey Bailey,@accidentalgreen,258,201,Australia,https://twitter.com/accidentalgreen,1.2835820895522387
AESA,@AESA12,258,921,Australia,https://twitter.com/AESA12,0.28013029315960913
aCrossaFreecanHearts,@axfreecanhearts,258,1941,"Stellenbosch, South Africa",https://twitter.com/axfreecanhearts,0.13292117465224113
LJ,@LJDayo,258,497,Melbourne Australia,https://twitter.com/LJDayo,0.5191146881287726
Catylis Properties,@Catylis_Prpties,258,685,"Sydney, Australia",https://twitter.com/Catylis_Prpties,0.37664233576642336
Simon Barnes,@Si_Barnes,258,847,"Bondi, Australia",https://twitter.com/Si_Barnes,0.30460448642266824
CarbonExtra,@CarbonExtraTR,257,524,"Sydney, NSW",https://twitter.com/CarbonExtraTR,0.4904580152671756
Phillip Murray,@PMphillipmurray,257,756,"Morphett Road, Dover Gardens S",https://twitter.com/PMphillipmurray,0.33994708994708994
Patricia Arr,@vpattiv,257,1945,"Port Orange, FL USA",https://twitter.com/vpattiv,0.13213367609254498
LauraBBrodie,@LauraBBrodie,257,864,"Brooklyn, NY",https://twitter.com/LauraBBrodie,0.2974537037037037
Ferdinand,@FerdinandZehDuk,257,1972,,https://twitter.com/FerdinandZehDuk,0.13032454361054766
E&H Week,@EandHWeek,257,1971,"Dallas, Texas",https://twitter.com/EandHWeek,0.13039066463723997
Duchess Drat Scat,@Kay1Denise,257,1065,,https://twitter.com/Kay1Denise,0.24131455399061033
Marie,@mariebarudy,257,808,Chile,https://twitter.com/mariebarudy,0.3180693069306931
Muzza Munro,@earth_warrior,257,332,"Brisbane, Australia",https://twitter.com/earth_warrior,0.7740963855421686
Gaye Braiding,@GayeBraiding,257,372,,https://twitter.com/GayeBraiding,0.6908602150537635
Madeleine Christine,@madeleinepowley,257,963,Australia,https://twitter.com/madeleinepowley,0.26687435098650053
Geoff OConnell,@GeoffOConnell,257,738,,https://twitter.com/GeoffOConnell,0.34823848238482386
Alexandra Haddon,@alexandrahad,257,693,Melbourne,https://twitter.com/alexandrahad,0.3708513708513709
Teresa H,@teresamhw,257,1994,,https://twitter.com/teresamhw,0.1288866599799398
Matthew Thompson,@MattThompson777,256,579,,https://twitter.com/MattThompson777,0.4421416234887737
Vicky Brauner,@Vicky_B2010,256,1972,Brisbane Australia,https://twitter.com/Vicky_B2010,0.12981744421906694
Loclan Mackenzie,@LoclanMac,256,431,Melbourne,https://twitter.com/LoclanMac,0.5939675174013921
Thomas Xx,@yThomasm,256,1209,"Canberra, Australia",https://twitter.com/yThomasm,0.21174524400330852
ARBS Exhibition,@arbsexpo,256,284,Melbourne,https://twitter.com/arbsexpo,0.9014084507042254
nicky murphy,@climatetennis,256,804,italy,https://twitter.com/climatetennis,0.31840796019900497
Gareth Sutton,@garethsutton,256,441,Sydney,https://twitter.com/garethsutton,0.5804988662131519
Oliver Charles Beck,@OCBeck,256,454,"Brisbane, Australia",https://twitter.com/OCBeck,0.5638766519823789
Ren van Wyk,@RenvanWyk,256,1124,"Charminster, BH8 8UH",https://twitter.com/RenvanWyk,0.2277580071174377
KAESER COMPRESSORS,@KaeserAUS,256,573,Australia,https://twitter.com/KaeserAUS,0.4467713787085515
NAZARUDDIN DAHLI,@NAZAR69,256,1994,KUCHING,https://twitter.com/NAZAR69,0.1283851554663992
Sensignifa,@Sensignifa,256,1808,,https://twitter.com/Sensignifa,0.1415929203539823
Sally Ella Kitten,@OfTheKittenKind,256,468,Always where I need to be,https://twitter.com/OfTheKittenKind,0.5470085470085471
Michele W-B,@MicheleBaron,256,684,"Sydney, Australia",https://twitter.com/MicheleBaron,0.3742690058479532
RoadsEWT,@EwtRoads,256,673,South Africa,https://twitter.com/EwtRoads,0.3803863298662704
ian gaillard,@gaillard_ian,256,251,lismore Northern rivers,https://twitter.com/gaillard_ian,1.0199203187250996
Ian Norris,@HiTechQuality,256,615,Queensland Australia,https://twitter.com/HiTechQuality,0.416260162601626
Ines ,@ines24_ines,255,1451,Metz,https://twitter.com/ines24_ines,0.17574086836664368
MulgraveCountryClub,@mulgravecc,255,748,"Wheelers Hill, Victoria",https://twitter.com/mulgravecc,0.3409090909090909
David Lang HISoz,@HISoz,255,993,Hong Kong,https://twitter.com/HISoz,0.256797583081571
Before It's Too Late,@b4itstoolate,255,677,"Perth, Australia",https://twitter.com/b4itstoolate,0.3766617429837518
Jess Priest,@jesspriest88,255,954,Western Australia ,https://twitter.com/jesspriest88,0.2672955974842767
Christopher Benson,@BennoOnline,255,595,Melbourne | Australia | Online,https://twitter.com/BennoOnline,0.42857142857142855
Annabelle,@missmadameava,255,977,Melbourne,https://twitter.com/missmadameava,0.2610030706243603
@tetralympus,@dragonsaerie,255,840,,https://twitter.com/dragonsaerie,0.30357142857142855
The GOODNESS Inc,@TheGOODNESSInc,255,700,"Brisbane, Australia",https://twitter.com/TheGOODNESSInc,0.36428571428571427
Nicole Sims,@cocomonet,255,1385,"Houston, Texas",https://twitter.com/cocomonet,0.18411552346570398
John Bergin,@NEOPilotProject,255,1055,Australia,https://twitter.com/NEOPilotProject,0.24170616113744076
hank9854,@hank9854,255,831,,https://twitter.com/hank9854,0.30685920577617326
Tracey Bryan,@traceybryan9,255,1006,"Kenmore, Queensland, Australia",https://twitter.com/traceybryan9,0.25347912524850896
Elizabeth Rose,@elizabetherose,255,738,"Brisbane, Australia",https://twitter.com/elizabetherose,0.34552845528455284
AustralianSolarQuote,@AusSolarQuotes,255,547,Australia,https://twitter.com/AusSolarQuotes,0.46617915904936014
Reade Adam Smith,@readesmith,255,699,"Tyabb, Victoria",https://twitter.com/readesmith,0.3648068669527897
Matt Jones,@TheRedNautilus,255,703,"Perth, Western Australia",https://twitter.com/TheRedNautilus,0.3627311522048364
YHL,@YingHaoLi,255,937,Sydney,https://twitter.com/YingHaoLi,0.272145144076841
Geoff Evans,@GeoffEvans5,255,639,"Newcastle, Australia",https://twitter.com/GeoffEvans5,0.39906103286384975
Eco Kids Schools,@EcoKidsSchools,255,436,,https://twitter.com/EcoKidsSchools,0.5848623853211009
RadioCarrum,@RadioCarrum,255,332,Australia,https://twitter.com/RadioCarrum,0.7680722891566265
Manly Enviro Centre,@ManlyEnviro,255,325,"Manly, NSW, Australia",https://twitter.com/ManlyEnviro,0.7846153846153846
Mirantha Kristanty,@kristanty_mir,255,373,Indonesia,https://twitter.com/kristanty_mir,0.6836461126005362
Home Solar,@Home_Solar_,254,337,Australia,https://twitter.com/Home_Solar_,0.7537091988130564
HarryHABITAT,@habitat_harry,254,1199,Australia ,https://twitter.com/habitat_harry,0.21184320266889073
Kasia Jaruzelska,@kasiajar,254,1073,Australia,https://twitter.com/kasiajar,0.23671947809878843
Paul Mariager,@PaulMariager,254,1117,Melbourne,https://twitter.com/PaulMariager,0.22739480752014324
Shorthorn Youth Club,@ShortieYouthAus,254,476,Australia,https://twitter.com/ShortieYouthAus,0.5336134453781513
Live the Dream Mag,@LiveTheDreamMag,254,335,Australia,https://twitter.com/LiveTheDreamMag,0.7582089552238805
Nitrotyre Australia,@NitrotyreAU,254,1669,Australia,https://twitter.com/NitrotyreAU,0.15218693828639904
Samuel Bruce,@Laezr,254,472,,https://twitter.com/Laezr,0.538135593220339
Kevin Slade,@gleenglobes,254,949,"Adelaide, South Australia",https://twitter.com/gleenglobes,0.26765015806111697
Van Epps,@vannepps,254,963,"Kingwood-Houston, TX",https://twitter.com/vannepps,0.26375908618899274
Sarah-Jane Sherwood,@SarahJSherwood,254,625,"Sydney, Australia",https://twitter.com/SarahJSherwood,0.4064
Iggy Oy,@IggyOy,254,480,Jakarta,https://twitter.com/IggyOy,0.5291666666666667
Drakein & Associates,@drakeinassoc,254,1756,"Toronto, Canada",https://twitter.com/drakeinassoc,0.14464692482915717
Christine Gleeson,@currencylass,254,1299,Sydney Australia,https://twitter.com/currencylass,0.19553502694380293
Silver Gull Project,@SilverGullProj,254,486,Australia,https://twitter.com/SilverGullProj,0.522633744855967
Uta Mihm,@umihm,254,462,Sydney,https://twitter.com/umihm,0.5497835497835498
TaipeiWebGallery,@TaipeiWebGaller,254,1984,"Taipei, Taiwan",https://twitter.com/TaipeiWebGaller,0.1280241935483871
noNSWsharkcull,@noNSWsharkcull,254,439,,https://twitter.com/noNSWsharkcull,0.5785876993166287
Renee Chapman,@WikkaChik,254,243,Australia,https://twitter.com/WikkaChik,1.045267489711934
Olivia,@OliviaHera,254,1420,Mexico,https://twitter.com/OliviaHera,0.17887323943661973
RenewComm,@RenewComm,254,739,"Washington, D.C.",https://twitter.com/RenewComm,0.34370771312584575
GoGoPhotoContest,@GoGoFundraising,253,1357,"Sioux Falls, South Dakota",https://twitter.com/GoGoFundraising,0.1864406779661017
Wild Salmon Occupy,@occupysalmon,253,721,Vancouver,https://twitter.com/occupysalmon,0.3509015256588072
Mary Debrett,@Mary_Debrett,253,473,Australia,https://twitter.com/Mary_Debrett,0.5348837209302325
Craig,@mrduguid,253,473,"Adelaide, Australia",https://twitter.com/mrduguid,0.5348837209302325
Bruce Thurtell,@BruceRThurtell,253,379,Brisbane Australia,https://twitter.com/BruceRThurtell,0.6675461741424802
Ant-O,@AntOEnergyBand,253,736,Australia,https://twitter.com/AntOEnergyBand,0.34375
Chris McCormack,@Chris_M_McC,253,457,Melbourne,https://twitter.com/Chris_M_McC,0.5536105032822757
Lucy Garrett,@lucyasgarrett,253,823,Rome / Lombok,https://twitter.com/lucyasgarrett,0.30741190765492105
A Badloe,@anjbadloe,253,805,"London, United Kingdom",https://twitter.com/anjbadloe,0.3142857142857143
Lisa Mannino,@LisaManninoUK,253,970,,https://twitter.com/LisaManninoUK,0.26082474226804125
All Turf Solutions,@AllTurf,253,334,"Tamborine, Qld. Australia",https://twitter.com/AllTurf,0.7574850299401198
luigi boschi,@luigiboschi,253,303,Parma -Italy,https://twitter.com/luigiboschi,0.834983498349835
simone_in_the_hills,@simonelaurie,253,598,adelaide hills ,https://twitter.com/simonelaurie,0.4230769230769231
jane fullerton-smith,@sustainablejane,253,401,Wollongong Australia,https://twitter.com/sustainablejane,0.6309226932668329
overpopulation world,@overpopulationw,253,1200,,https://twitter.com/overpopulationw,0.21083333333333334
Geoff Shuetrim,@gshuetrim,253,678,"Sydney, Australia",https://twitter.com/gshuetrim,0.37315634218289084
Sue Kz,@SueKz93,253,637,,https://twitter.com/SueKz93,0.39717425431711145
my name is jill,@jaxnemesis,252,734,Melbourne,https://twitter.com/jaxnemesis,0.34332425068119893
Deforestation,@De_Forestation,252,867,"Philadelphia, PA",https://twitter.com/De_Forestation,0.2906574394463668
Olive Tree Energy,@OliveTreeEnergy,252,819,"Tampa, Florida",https://twitter.com/OliveTreeEnergy,0.3076923076923077
Fern Hames,@fernhames,252,348,"north east victoria, Australia",https://twitter.com/fernhames,0.7241379310344828
Justin Avery,@justinavery68,252,834,"Melbourne, Australia",https://twitter.com/justinavery68,0.302158273381295
Open Table,@OpnTbl,252,301,,https://twitter.com/OpnTbl,0.8372093023255814
Apothetes,@Apothetes,252,750,,https://twitter.com/Apothetes,0.336
ThePachaMamaProject,@PachaMamaPjct,252,754,"Melbourne, Australia",https://twitter.com/PachaMamaPjct,0.33421750663129973
Easy Being Green,@livinggreener01,252,338,Sydney Australia,https://twitter.com/livinggreener01,0.7455621301775148
charity planet,@CharityPlanet,252,926,Worldwide,https://twitter.com/CharityPlanet,0.27213822894168466
Bruce Adlam,@ozmozpot,252,1197,"Hamilton, New Zealand",https://twitter.com/ozmozpot,0.21052631578947367
Dr. Noman F Qadir,@NomanFQ,252,1336,UAE,https://twitter.com/NomanFQ,0.18862275449101795
Dee O'Neill,@deelisheous,252,795,Perth WA,https://twitter.com/deelisheous,0.3169811320754717
yang,@OneGoodBall,252,1395,L.A,https://twitter.com/OneGoodBall,0.18064516129032257
your Chair-Man,@Chairrepairs,252,1167,Sydney,https://twitter.com/Chairrepairs,0.2159383033419023
DynatecComputers,@DynatecComputer,252,1052,"Hervey Bay, Queensland 4655",https://twitter.com/DynatecComputer,0.23954372623574144
Kelly Paxino,@KPaxino,252,378,Melbourne,https://twitter.com/KPaxino,0.6666666666666666
IMPACT Communication,@LeanneMcKnoulty,252,787,Brisbane,https://twitter.com/LeanneMcKnoulty,0.3202033036848793
European Community,@european1001,252,941,Europe,https://twitter.com/european1001,0.2678002125398512
Monkey Joe,@InteractJungle,252,1177,Jungles Everywhere,https://twitter.com/InteractJungle,0.2141036533559898
Gen-nature,@Gen_nature1,251,1445,Sydney,https://twitter.com/Gen_nature1,0.17370242214532872
Tim Parton,@timparton,251,1394,Terra Australis,https://twitter.com/timparton,0.1800573888091822
Lucy Apoyan,@LucyApoyan,251,1347,Australia,https://twitter.com/LucyApoyan,0.18634001484780996
Arthur Stace,@MrEternity,251,428,Sydney,https://twitter.com/MrEternity,0.5864485981308412
Regnan - ESG,@RegnanESG,251,445,Sydney & Melbourne,https://twitter.com/RegnanESG,0.5640449438202247
Ronnie Neary,@Zarppaa,251,1996,Innisfail Queensland Australia,https://twitter.com/Zarppaa,0.125751503006012
AllyAnds,@bathes,251,879,Cairns/Brisbane/Ipswich/Springfield Lakes,https://twitter.com/bathes,0.285551763367463
Yanina Maggiotto,@YaninaMaggiotto,251,731,"Valencia, Comunidad Valenciana",https://twitter.com/YaninaMaggiotto,0.3433652530779754
Tamara DiMattina,@Trumpet_PR,251,174,"South Melb, Australia",https://twitter.com/Trumpet_PR,1.4425287356321839
Mitchell Bresser,@Mitch_Bresser,251,497,Wollongong,https://twitter.com/Mitch_Bresser,0.5050301810865191
allyson essex,@railtonfan,251,893,canberra,https://twitter.com/railtonfan,0.2810750279955207
Gold Coast creatives,@gc_creative2015,251,758,Gold Coast QLD,https://twitter.com/gc_creative2015,0.3311345646437995
kirtjbaab,@KirtJBaab,251,821,North America,https://twitter.com/KirtJBaab,0.30572472594397077
Blue Moon Art House ,@BlueMoonArt011,251,724,"Brisbane, Australia",https://twitter.com/BlueMoonArt011,0.34668508287292815
Solaire Connect,@SolaireConnect,251,1992,,https://twitter.com/SolaireConnect,0.12600401606425704
Simon Lauder,@SimonLauder,251,250,"Melbourne, Victoria",https://twitter.com/SimonLauder,1.004
James Michael,@JRicoops,251,1435,"Canberra/Melbourne, Oz",https://twitter.com/JRicoops,0.17491289198606272
Dawn Green,@Green_Writer,251,435,,https://twitter.com/Green_Writer,0.5770114942528736
H Hicks,@Nthfitzroygirl,251,1983,,https://twitter.com/Nthfitzroygirl,0.12657589510842157
Universe Solar,@UniverseSolar,250,1385,"QLD, 4214, AUSTRALIA",https://twitter.com/UniverseSolar,0.18050541516245489
Diego Chacon,@DiegoChacon,250,579,"Brisbane, Queensland",https://twitter.com/DiegoChacon,0.4317789291882556
Frank van Laerhoven,@FLaerhoven,250,633,"Utrecht, Netherlands",https://twitter.com/FLaerhoven,0.3949447077409163
Michael Dello,@MichaelDello,250,954,"Adelaide, Australia",https://twitter.com/MichaelDello,0.2620545073375262
Energy Aspect Living,@EnergyAspect,250,826,"Woodside, South Australia",https://twitter.com/EnergyAspect,0.3026634382566586
Tracie Griffith,@100wordsaminute,250,777,"Melbourne, Australia",https://twitter.com/100wordsaminute,0.32175032175032175
GenerousParty.com,@generousparty,250,272,Australia & then New Zealand,https://twitter.com/generousparty,0.9191176470588235
 ,@mastoura1400,250,1012,             .,https://twitter.com/mastoura1400,0.24703557312252963
Red Ambition ,@RedambitionPR,250,992,"Bundaberg, QLD, Australia",https://twitter.com/RedambitionPR,0.25201612903225806
egirrrlie,@egirrrlie,250,775,,https://twitter.com/egirrrlie,0.3225806451612903
SABA NABI,@nabi_saba,250,852,"Wagga Wagga, NSW, Australia",https://twitter.com/nabi_saba,0.2934272300469484
Pivotal Summit,@PivotalSummit,250,672,"Brisbane, Australia",https://twitter.com/PivotalSummit,0.37202380952380953
Deborah Davis Vert,@DEBORAHGREEN5,250,647,SYDNEY,https://twitter.com/DEBORAHGREEN5,0.38639876352395675
YCF,@YoungCentenary,250,709,"Sydney, Australia",https://twitter.com/YoungCentenary,0.3526093088857546
M I A G,@miagstudio,250,891,"Sao Paulo, Brazil",https://twitter.com/miagstudio,0.28058361391694725
Tegan Elizadeath,@toriholic23,250,669,"Melbourne, AU ",https://twitter.com/toriholic23,0.37369207772795215
